student_id,branch_id,cgpa,active_backlogs,has_internship,gender,current_degree,internship_count,resume_score,coding_score,communication_score,placement_status,graduation_year
ST2602,3,9.98,0,False,Male,B.Tech,1,98,100,77,Eligible,2027
ST2603,4,8.49,0,False,Male,B.Tech,0,80,79,93,Eligible,2027
ST2604,4,6.34,0,False,Female,B.Tech,1,65,72,56,Eligible,2027
ST2605,5,6.35,0,False,Male,B.Tech,0,68,60,92,Eligible,2027
ST2606,3,9.05,0,False,Male,B.Tech,0,98,94,91,Eligible,2027
ST2607,2,7.07,0,True,Female,B.Tech,1,81,75,66,Eligible,2027
ST2608,2,7.73,0,False,Male,B.Tech,0,77,68,94,Eligible,2027
ST2609,4,9.54,0,True,Female,B.Tech,0,100,90,86,Eligible,2027
ST2610,3,8.89,0,True,Female,B.Tech,0,97,93,53,Eligible,2027
ST2611,2,9.1,0,False,Male,B.Tech,0,91,89,75,Eligible,2027
ST2612,2,9.42,1,True,Female,B.Tech,0,100,100,60,Eligible,2027
ST2613,2,7.82,0,True,Female,B.Tech,0,79,87,93,Eligible,2027
ST2614,4,6.72,0,False,Male,B.Tech,0,70,71,95,Eligible,2027
ST2615,5,7.58,0,False,Male,B.Tech,0,69,69,58,Eligible,2027
ST2616,1,8.47,0,False,Male,B.Tech,1,85,85,76,Eligible,2027
ST2617,4,7.08,0,False,Male,B.Tech,0,68,78,94,Eligible,2027
ST2618,4,6.35,1,True,Male,B.Tech,1,62,54,50,Eligible,2027
ST2619,2,6.03,0,False,Female,B.Tech,0,60,53,69,Eligible,2027
ST2620,5,7.95,0,False,Female,B.Tech,0,84,69,76,Eligible,2027
ST2621,1,8.62,0,False,Male,B.Tech,1,78,93,56,Eligible,2027
ST2622,1,6.99,0,False,Female,B.Tech,0,72,75,57,Eligible,2027
ST2623,1,9.98,0,False,Male,B.Tech,1,92,100,76,Eligible,2027
ST2624,4,8.15,2,False,Male,B.Tech,0,82,74,70,Eligible,2027
ST2625,3,9.82,0,False,Female,B.Tech,0,96,96,100,Eligible,2027
ST2626,3,8.51,0,False,Male,B.Tech,0,83,88,95,Eligible,2027
ST2627,4,9.18,0,False,Female,B.Tech,0,96,83,79,Eligible,2027
ST2628,4,6.81,0,False,Female,B.Tech,0,76,74,80,Eligible,2027
ST2629,1,9.19,0,True,Female,B.Tech,0,92,81,85,Eligible,2027
ST2630,1,9.21,0,False,Female,B.Tech,1,99,88,69,Eligible,2027
ST2631,4,6.31,0,False,Female,B.Tech,0,56,69,51,Eligible,2027
ST2632,1,8.32,0,False,Male,B.Tech,0,91,77,72,Eligible,2027
ST2633,2,7.92,0,False,Female,B.Tech,0,77,76,55,Eligible,2027
ST2634,5,9.24,0,False,Male,B.Tech,0,85,87,55,Eligible,2027
ST2635,4,8.48,0,False,Male,B.Tech,1,88,77,83,Eligible,2027
ST2636,1,7.53,0,False,Female,B.Tech,2,76,81,100,Eligible,2027
ST2637,5,8.17,0,False,Male,B.Tech,0,81,91,70,Eligible,2027
ST2638,4,6.27,0,True,Female,B.Tech,1,68,64,88,Eligible,2027
ST2639,3,9.9,0,False,Male,B.Tech,2,91,99,79,Eligible,2027
ST2640,4,9.42,0,True,Female,B.Tech,0,93,97,66,Eligible,2027
ST2641,5,9.4,0,True,Male,B.Tech,1,100,91,84,Eligible,2027
ST2642,3,9.39,0,True,Male,B.Tech,0,96,95,66,Eligible,2027
ST2643,5,8.38,0,False,Female,B.Tech,0,88,90,56,Eligible,2027
ST2644,5,7.27,0,False,Male,B.Tech,0,74,78,58,Eligible,2027
ST2645,1,7.81,1,False,Male,B.Tech,0,84,77,69,Eligible,2027
ST2646,5,7.93,0,False,Female,B.Tech,0,83,86,67,Eligible,2027
ST2647,5,8.04,0,False,Male,B.Tech,1,82,76,57,Eligible,2027
ST2648,3,6.62,0,False,Male,B.Tech,2,67,57,97,Eligible,2027
ST2649,3,6.9,0,False,Male,B.Tech,0,65,67,95,Eligible,2027
ST2650,1,8.69,0,True,Male,B.Tech,1,93,92,54,Eligible,2027
ST2651,4,7.75,0,True,Male,B.Tech,1,85,82,77,Eligible,2027
ST2652,3,8.27,0,False,Male,B.Tech,0,79,86,75,Eligible,2027
ST2653,4,9.41,0,True,Female,B.Tech,1,100,98,65,Eligible,2027
ST2654,1,6.88,2,False,Male,B.Tech,0,76,63,65,Eligible,2027
ST2655,4,8.68,1,False,Male,B.Tech,0,85,89,68,Eligible,2027
ST2656,1,6.02,0,False,Male,B.Tech,1,68,61,67,Eligible,2027
ST2657,4,6.96,0,False,Female,B.Tech,0,67,63,100,Eligible,2027
ST2658,4,7.53,0,False,Female,B.Tech,1,74,68,69,Eligible,2027
ST2659,5,7.44,1,True,Female,B.Tech,1,73,71,86,Eligible,2027
ST2660,2,8.79,0,True,Male,B.Tech,0,99,88,69,Eligible,2027
ST2661,2,8.59,0,False,Male,B.Tech,0,90,87,79,Eligible,2027
ST2662,5,7.27,0,True,Female,B.Tech,2,71,68,81,Eligible,2027
ST2663,5,7.27,0,True,Male,B.Tech,0,84,73,66,Eligible,2027
ST2664,5,7.94,0,True,Male,B.Tech,0,91,69,86,Eligible,2027
ST2665,1,6.24,0,True,Male,B.Tech,0,67,72,99,Eligible,2027
ST2666,5,6.41,2,False,Female,B.Tech,1,57,61,84,Eligible,2027
ST2667,5,6.97,0,False,Female,B.Tech,0,72,74,94,Eligible,2027
ST2668,5,7.84,0,False,Female,B.Tech,0,86,81,56,Eligible,2027
ST2669,2,9.33,0,False,Female,B.Tech,0,97,84,86,Eligible,2027
ST2670,1,7.11,2,True,Male,B.Tech,1,75,61,59,Eligible,2027
ST2671,5,7.09,0,False,Male,B.Tech,1,64,67,68,Eligible,2027
ST2672,4,9.99,0,False,Male,B.Tech,0,98,89,80,Eligible,2027
ST2673,2,6.9,0,False,Male,B.Tech,1,67,67,95,Eligible,2027
ST2674,3,6.38,0,False,Female,B.Tech,0,62,72,93,Eligible,2027
ST2675,4,7.82,0,False,Female,B.Tech,0,71,76,82,Eligible,2027
ST2676,1,9.45,0,True,Female,B.Tech,0,100,86,76,Eligible,2027
ST2677,1,8.93,0,False,Male,B.Tech,2,94,90,85,Eligible,2027
ST2678,4,6.68,0,False,Female,B.Tech,0,63,67,91,Eligible,2027
ST2679,2,8.9,0,True,Male,B.Tech,0,86,95,97,Eligible,2027
ST2680,1,6.32,0,False,Male,B.Tech,0,61,69,74,Eligible,2027
ST2681,1,8.68,0,False,Female,B.Tech,0,84,87,72,Eligible,2027
ST2682,4,8.48,0,False,Female,B.Tech,2,82,94,94,Eligible,2027
ST2683,4,6.04,0,False,Male,B.Tech,1,56,56,82,Eligible,2027
ST2684,5,6.25,0,False,Male,B.Tech,0,60,68,80,Eligible,2027
ST2685,4,7.54,0,False,Female,B.Tech,1,73,74,90,Eligible,2027
ST2686,1,7.48,0,False,Female,B.Tech,1,75,77,53,Eligible,2027
ST2687,4,6.18,0,False,Female,B.Tech,0,54,68,97,Eligible,2027
ST2688,3,6.62,0,False,Male,B.Tech,1,61,73,63,Eligible,2027
ST2689,2,7.31,0,False,Female,B.Tech,0,75,79,56,Eligible,2027
ST2690,1,9.68,0,False,Female,B.Tech,1,90,89,86,Eligible,2027
ST2691,4,8.67,0,False,Male,B.Tech,0,85,78,92,Eligible,2027
ST2692,2,6.56,0,False,Male,B.Tech,1,72,58,93,Eligible,2027
ST2693,4,6.92,0,False,Female,B.Tech,0,66,67,94,Eligible,2027
ST2694,2,8.44,0,True,Female,B.Tech,1,92,75,84,Eligible,2027
ST2695,3,8.7,0,False,Female,B.Tech,1,89,77,96,Eligible,2027
ST2696,5,6.22,0,True,Male,B.Tech,0,67,66,84,Eligible,2027
ST2697,2,9.38,0,False,Female,B.Tech,0,99,86,50,Eligible,2027
ST2698,5,8.25,1,False,Male,B.Tech,0,88,72,89,Eligible,2027
ST2699,3,9.85,1,True,Female,B.Tech,1,100,98,81,Eligible,2027
ST2700,2,9.13,0,True,Female,B.Tech,0,88,99,88,Eligible,2027
ST2701,5,9.49,0,False,Male,B.Tech,0,96,88,87,Eligible,2027
ST2702,3,8.55,0,False,Male,B.Tech,0,81,81,84,Eligible,2027
ST2703,3,6.47,0,True,Male,B.Tech,0,70,69,84,Eligible,2027
ST2704,3,6.11,1,True,Male,B.Tech,0,60,66,60,Eligible,2027
ST2705,4,6.63,0,True,Male,B.Tech,1,65,70,73,Eligible,2027
ST2706,1,8.36,0,False,Female,B.Tech,0,81,84,66,Eligible,2027
ST2707,4,8.61,1,False,Male,B.Tech,0,80,81,89,Eligible,2027
ST2708,3,9.15,0,False,Male,B.Tech,0,98,97,58,Eligible,2027
ST2709,1,7.81,0,False,Male,B.Tech,0,73,81,83,Eligible,2027
ST2710,2,7.56,0,False,Female,B.Tech,1,67,78,69,Eligible,2027
ST2711,3,7.0,0,True,Female,B.Tech,0,73,79,88,Eligible,2027
ST2712,4,9.14,0,False,Female,B.Tech,0,91,100,66,Eligible,2027
ST2713,3,8.79,0,False,Male,B.Tech,0,89,86,67,Eligible,2027
ST2714,4,8.25,0,False,Female,B.Tech,1,88,83,94,Eligible,2027
ST2715,1,8.75,0,False,Male,B.Tech,0,85,88,94,Eligible,2027
ST2716,3,6.53,0,False,Female,B.Tech,0,59,66,81,Eligible,2027
ST2717,1,9.62,0,True,Female,B.Tech,1,95,100,97,Eligible,2027
ST2718,1,8.66,0,True,Male,B.Tech,0,89,87,64,Eligible,2027
ST2719,3,9.27,0,True,Female,B.Tech,0,100,84,71,Eligible,2027
ST2720,4,8.95,0,True,Male,B.Tech,1,94,94,53,Eligible,2027
ST2721,5,6.48,0,False,Female,B.Tech,0,67,64,83,Eligible,2027
ST2722,3,9.85,0,False,Female,B.Tech,1,100,97,72,Eligible,2027
ST2723,1,8.23,0,True,Male,B.Tech,0,89,90,92,Eligible,2027
ST2724,5,7.89,0,False,Female,B.Tech,0,72,86,88,Eligible,2027
ST2725,3,9.21,0,False,Male,B.Tech,0,99,94,90,Eligible,2027
ST2726,2,9.38,0,False,Female,B.Tech,0,95,88,66,Eligible,2027
ST2727,4,8.64,0,True,Female,B.Tech,1,89,85,92,Eligible,2027
ST2728,5,6.36,0,False,Male,B.Tech,0,67,55,59,Eligible,2027
ST2729,5,6.88,0,False,Male,B.Tech,0,76,62,97,Eligible,2027
ST2730,1,7.52,0,True,Female,B.Tech,1,74,67,52,Eligible,2027
ST2731,1,9.58,0,False,Male,B.Tech,0,96,88,97,Eligible,2027
ST2732,3,6.67,0,True,Female,B.Tech,0,63,62,86,Eligible,2027
ST2733,3,7.3,0,False,Female,B.Tech,1,69,67,87,Eligible,2027
ST2734,5,7.12,0,True,Male,B.Tech,1,78,62,88,Eligible,2027
ST2735,2,6.45,0,False,Male,B.Tech,0,62,67,93,Eligible,2027
ST2736,1,6.77,0,True,Female,B.Tech,1,64,65,58,Eligible,2027
ST2737,1,8.88,0,False,Male,B.Tech,0,81,89,98,Eligible,2027
ST2738,1,8.33,0,False,Male,B.Tech,1,84,80,73,Eligible,2027
ST2739,5,9.41,0,False,Female,B.Tech,0,100,100,56,Eligible,2027
ST2740,1,8.33,0,True,Male,B.Tech,0,90,84,77,Eligible,2027
ST2741,4,9.0,0,True,Male,B.Tech,0,99,90,70,Eligible,2027
ST2742,2,6.8,0,True,Male,B.Tech,0,81,75,89,Eligible,2027
ST2743,4,8.59,0,False,Male,B.Tech,0,83,91,83,Eligible,2027
ST2744,3,7.69,2,False,Female,B.Tech,0,76,67,65,Eligible,2027
ST2745,2,6.9,0,True,Male,B.Tech,0,66,67,98,Eligible,2027
ST2746,4,9.24,0,True,Male,B.Tech,0,100,99,73,Eligible,2027
ST2747,4,8.13,0,True,Male,B.Tech,0,88,78,81,Eligible,2027
ST2748,1,8.6,0,False,Female,B.Tech,0,82,82,95,Eligible,2027
ST2749,5,7.93,1,False,Female,B.Tech,0,71,79,96,Eligible,2027
ST2750,5,8.81,0,True,Female,B.Tech,1,89,84,92,Eligible,2027
ST2751,2,9.38,0,False,Male,B.Tech,0,93,86,80,Eligible,2027
ST2752,4,7.0,0,False,Male,B.Tech,0,69,76,80,Eligible,2027
ST2753,2,6.29,0,True,Female,B.Tech,0,69,52,79,Eligible,2027
ST2754,5,6.27,0,False,Female,B.Tech,1,55,60,54,Eligible,2027
ST2755,5,7.27,0,False,Female,B.Tech,2,76,82,91,Eligible,2027
ST2756,1,9.34,0,True,Male,B.Tech,0,100,92,93,Eligible,2027
ST2757,2,7.21,0,False,Female,B.Tech,0,74,71,82,Eligible,2027
ST2758,2,6.58,0,False,Female,B.Tech,0,66,67,97,Eligible,2027
ST2759,3,8.77,0,False,Male,B.Tech,0,90,95,92,Eligible,2027
ST2760,3,8.58,0,False,Male,B.Tech,0,85,78,80,Eligible,2027
ST2761,4,6.67,0,False,Male,B.Tech,0,74,60,92,Eligible,2027
ST2762,4,7.07,0,True,Female,B.Tech,0,73,62,67,Eligible,2027
ST2763,3,8.68,0,True,Female,B.Tech,0,93,95,67,Eligible,2027
ST2764,3,8.64,0,False,Female,B.Tech,0,90,92,57,Eligible,2027
ST2765,5,7.31,0,False,Male,B.Tech,1,69,70,80,Eligible,2027
ST2766,4,8.5,0,False,Female,B.Tech,1,86,85,69,Eligible,2027
ST2767,5,9.57,0,False,Female,B.Tech,0,95,100,98,Eligible,2027
ST2768,1,7.51,0,False,Female,B.Tech,0,78,81,58,Eligible,2027
ST2769,3,6.61,0,True,Male,B.Tech,0,72,64,93,Eligible,2027
ST2770,5,9.96,1,False,Female,B.Tech,1,96,90,50,Eligible,2027
ST2771,4,9.7,0,False,Male,B.Tech,0,90,96,93,Eligible,2027
ST2772,4,7.91,0,False,Female,B.Tech,0,80,84,57,Eligible,2027
ST2773,4,9.12,0,False,Female,B.Tech,0,88,92,54,Eligible,2027
ST2774,3,6.96,0,True,Female,B.Tech,1,78,66,88,Eligible,2027
ST2775,5,8.22,0,False,Male,B.Tech,0,78,74,100,Eligible,2027
ST2776,1,9.17,0,False,Female,B.Tech,0,88,96,79,Eligible,2027
ST2777,3,8.15,0,True,Female,B.Tech,0,80,83,92,Eligible,2027
ST2778,4,8.86,0,False,Male,B.Tech,1,84,86,78,Eligible,2027
ST2779,3,8.93,0,True,Female,B.Tech,0,87,83,54,Eligible,2027
ST2780,4,9.43,0,False,Female,B.Tech,2,100,91,82,Eligible,2027
ST2781,5,6.94,0,False,Male,B.Tech,0,68,64,90,Eligible,2027
ST2782,4,9.53,0,False,Male,B.Tech,0,97,100,59,Eligible,2027
ST2783,1,6.61,0,True,Female,B.Tech,0,74,56,78,Eligible,2027
ST2784,5,9.26,0,False,Female,B.Tech,0,96,86,84,Eligible,2027
ST2785,4,8.19,2,False,Female,B.Tech,1,89,82,54,Eligible,2027
ST2786,5,6.22,0,False,Female,B.Tech,0,69,63,85,Eligible,2027
ST2787,3,9.54,0,False,Male,B.Tech,0,92,85,81,Eligible,2027
ST2788,2,6.88,0,False,Male,B.Tech,0,72,64,55,Eligible,2027
ST2789,3,9.11,0,False,Male,B.Tech,1,86,96,93,Eligible,2027
ST2790,2,7.7,0,False,Male,B.Tech,2,72,84,65,Eligible,2027
ST2791,4,8.75,0,True,Female,B.Tech,1,84,81,88,Eligible,2027
ST2792,3,8.51,1,True,Male,B.Tech,0,90,80,85,Eligible,2027
ST2793,2,9.67,0,False,Female,B.Tech,0,88,100,54,Eligible,2027
ST2794,3,6.29,0,True,Female,B.Tech,1,64,72,92,Eligible,2027
ST2795,3,9.29,0,False,Male,B.Tech,1,98,98,74,Eligible,2027
ST2796,1,7.03,0,False,Male,B.Tech,1,63,62,84,Eligible,2027
ST2797,3,6.76,0,False,Male,B.Tech,1,66,74,78,Eligible,2027
ST2798,1,9.13,1,False,Female,B.Tech,0,91,86,76,Eligible,2027
ST2799,5,8.96,0,True,Female,B.Tech,0,90,95,65,Eligible,2027
ST2800,2,8.53,0,False,Male,B.Tech,0,86,95,78,Eligible,2027
ST2801,2,6.47,0,False,Male,B.Tech,0,63,61,90,Eligible,2027
ST2802,1,7.66,0,False,Female,B.Tech,1,74,75,100,Eligible,2027
ST2803,1,6.58,0,False,Female,B.Tech,0,71,59,91,Eligible,2027
ST2804,4,6.21,0,False,Female,B.Tech,1,65,55,53,Eligible,2027
ST2805,1,7.52,0,False,Male,B.Tech,1,79,76,97,Eligible,2027
ST2806,5,7.71,0,False,Male,B.Tech,0,85,74,92,Eligible,2027
ST2807,2,6.22,1,False,Male,B.Tech,2,59,65,84,Eligible,2027
ST2808,2,8.58,0,False,Female,B.Tech,0,88,85,80,Eligible,2027
ST2809,2,7.72,0,False,Male,B.Tech,0,83,83,86,Eligible,2027
ST2810,5,7.79,1,False,Female,B.Tech,0,70,77,86,Eligible,2027
ST2811,3,7.92,0,False,Male,B.Tech,1,74,88,54,Eligible,2027
ST2812,1,7.18,0,True,Male,B.Tech,0,70,80,77,Eligible,2027
ST2813,5,6.94,0,False,Male,B.Tech,1,73,59,68,Eligible,2027
ST2814,1,8.25,0,False,Male,B.Tech,0,77,86,71,Eligible,2027
ST2815,5,7.46,0,False,Female,B.Tech,0,69,83,89,Eligible,2027
ST2816,5,9.11,0,True,Female,B.Tech,0,100,100,50,Eligible,2027
ST2817,3,7.26,0,False,Female,B.Tech,0,69,67,65,Eligible,2027
ST2818,1,8.74,0,False,Male,B.Tech,0,95,81,65,Eligible,2027
ST2819,2,7.56,0,False,Male,B.Tech,0,80,72,66,Eligible,2027
ST2820,4,9.2,0,True,Female,B.Tech,0,100,100,84,Eligible,2027
ST2821,1,8.4,0,False,Male,B.Tech,0,90,80,70,Eligible,2027
ST2822,2,7.38,0,True,Male,B.Tech,0,81,66,73,Eligible,2027
ST2823,4,6.93,0,True,Male,B.Tech,0,82,79,66,Eligible,2027
ST2824,5,6.85,0,False,Male,B.Tech,0,63,71,67,Eligible,2027
ST2825,2,8.17,0,False,Male,B.Tech,0,87,76,54,Eligible,2027
ST2826,5,9.73,0,False,Male,B.Tech,0,100,100,73,Eligible,2027
ST2827,3,7.23,0,False,Female,B.Tech,0,66,81,91,Eligible,2027
ST2828,3,6.36,0,False,Male,B.Tech,0,64,58,88,Eligible,2027
ST2829,5,9.2,0,True,Female,B.Tech,0,100,99,63,Eligible,2027
ST2830,1,6.84,0,False,Male,B.Tech,1,74,67,59,Eligible,2027
ST2831,4,8.02,1,False,Female,B.Tech,0,78,70,75,Eligible,2027
ST2832,2,8.49,0,False,Male,B.Tech,0,85,94,62,Eligible,2027
ST2833,1,8.9,0,False,Male,B.Tech,0,86,83,66,Eligible,2027
ST2834,5,9.02,0,False,Female,B.Tech,0,83,100,68,Eligible,2027
ST2835,4,9.04,0,False,Male,B.Tech,0,88,96,72,Eligible,2027
ST2836,2,6.65,0,False,Male,B.Tech,1,73,66,58,Eligible,2027
ST2837,3,6.23,0,True,Male,B.Tech,0,73,64,100,Eligible,2027
ST2838,5,6.13,0,False,Male,B.Tech,0,69,57,79,Eligible,2027
ST2839,2,8.38,0,True,Female,B.Tech,1,81,78,65,Eligible,2027
ST2840,3,6.28,0,True,Male,B.Tech,1,60,64,67,Eligible,2027
ST2841,2,7.45,0,True,Male,B.Tech,0,87,81,90,Eligible,2027
ST2842,3,9.31,1,False,Male,B.Tech,0,100,93,98,Eligible,2027
ST2843,1,8.44,2,True,Male,B.Tech,1,87,84,60,Eligible,2027
ST2844,5,8.95,0,False,Female,B.Tech,1,95,93,78,Eligible,2027
ST2845,4,7.72,0,True,Male,B.Tech,1,75,81,77,Eligible,2027
ST2846,2,9.19,0,False,Female,B.Tech,0,88,88,93,Eligible,2027
ST2847,1,7.78,0,False,Male,B.Tech,0,84,87,73,Eligible,2027
ST2848,1,8.48,0,False,Male,B.Tech,1,89,82,69,Eligible,2027
ST2849,1,6.78,0,False,Male,B.Tech,0,60,75,81,Eligible,2027
ST2850,5,6.08,0,False,Male,B.Tech,1,67,66,74,Eligible,2027
ST2851,3,9.37,0,False,Female,B.Tech,0,94,94,95,Eligible,2027
ST2852,3,9.66,0,False,Male,B.Tech,1,94,100,86,Eligible,2027
ST2853,3,9.21,0,False,Female,B.Tech,1,90,100,63,Eligible,2027
ST2854,4,8.27,0,True,Male,B.Tech,0,84,77,52,Eligible,2027
ST2855,3,8.01,0,False,Female,B.Tech,0,83,90,63,Eligible,2027
ST2856,1,8.29,0,False,Male,B.Tech,1,79,86,87,Eligible,2027
ST2857,2,9.45,0,False,Male,B.Tech,0,99,85,51,Eligible,2027
ST2858,2,7.18,0,False,Female,B.Tech,1,63,79,89,Eligible,2027
ST2859,2,6.88,0,False,Male,B.Tech,0,63,61,90,Eligible,2027
ST2860,2,8.31,0,False,Male,B.Tech,0,81,92,90,Eligible,2027
ST2861,5,7.85,0,False,Male,B.Tech,0,73,73,78,Eligible,2027
ST2862,1,7.64,0,False,Female,B.Tech,1,77,77,93,Eligible,2027
ST2863,1,7.34,0,False,Male,B.Tech,0,68,70,96,Eligible,2027
ST2864,4,9.2,0,True,Male,B.Tech,0,100,94,81,Eligible,2027
ST2865,1,7.37,0,False,Male,B.Tech,0,69,71,66,Eligible,2027
ST2866,2,6.38,0,True,Female,B.Tech,0,70,66,81,Eligible,2027
ST2867,5,8.41,0,False,Female,B.Tech,1,85,76,98,Eligible,2027
ST2868,3,6.23,0,False,Female,B.Tech,1,54,60,61,Eligible,2027
ST2869,3,9.59,0,False,Female,B.Tech,1,96,90,50,Eligible,2027
ST2870,3,6.11,0,False,Female,B.Tech,1,57,57,84,Eligible,2027
ST2871,3,8.47,0,True,Female,B.Tech,0,93,84,89,Eligible,2027
ST2872,4,9.78,0,False,Male,B.Tech,1,100,100,99,Eligible,2027
ST2873,2,7.16,0,False,Male,B.Tech,0,66,73,85,Eligible,2027
ST2874,2,6.93,0,False,Male,B.Tech,0,62,62,65,Eligible,2027
ST2875,1,9.76,0,False,Male,B.Tech,0,97,94,78,Eligible,2027
ST2876,5,7.45,0,False,Male,B.Tech,0,66,71,74,Eligible,2027
ST2877,4,6.07,0,True,Male,B.Tech,0,72,56,96,Eligible,2027
ST2878,3,8.36,0,False,Male,B.Tech,0,88,93,90,Eligible,2027
ST2879,4,7.23,0,True,Female,B.Tech,0,81,62,89,Eligible,2027
ST2880,3,6.66,0,False,Male,B.Tech,0,72,70,84,Eligible,2027
ST2881,1,7.55,0,True,Male,B.Tech,2,82,81,51,Eligible,2027
ST2882,2,6.63,0,False,Female,B.Tech,0,61,68,90,Eligible,2027
ST2883,2,7.85,0,True,Female,B.Tech,1,80,75,84,Eligible,2027
ST2884,3,7.73,0,False,Male,B.Tech,0,79,77,65,Eligible,2027
ST2885,1,7.38,0,False,Male,B.Tech,1,76,66,88,Eligible,2027
ST2886,5,7.94,1,False,Male,B.Tech,0,79,88,75,Eligible,2027
ST2887,3,9.6,0,False,Male,B.Tech,0,100,93,72,Eligible,2027
ST2888,1,7.97,0,False,Male,B.Tech,0,79,75,59,Eligible,2027
ST2889,2,7.33,0,False,Male,B.Tech,0,65,82,68,Eligible,2027
ST2890,3,9.99,0,False,Male,B.Tech,0,100,91,95,Eligible,2027
ST2891,2,9.31,0,True,Female,B.Tech,0,98,99,85,Eligible,2027
ST2892,1,9.87,0,False,Male,B.Tech,0,100,89,100,Eligible,2027
ST2893,5,6.96,0,True,Female,B.Tech,1,79,75,94,Eligible,2027
ST2894,4,8.29,0,False,Female,B.Tech,0,82,84,58,Eligible,2027
ST2895,1,8.93,0,False,Male,B.Tech,0,87,95,75,Eligible,2027
ST2896,1,6.65,0,False,Female,B.Tech,0,68,67,72,Eligible,2027
ST2897,5,9.34,0,True,Male,B.Tech,0,99,100,55,Eligible,2027
ST2898,4,9.15,0,False,Male,B.Tech,1,91,99,97,Eligible,2027
ST2899,3,6.93,0,True,Male,B.Tech,0,81,70,96,Eligible,2027
ST2900,5,6.06,0,False,Female,B.Tech,1,54,50,50,Eligible,2027
ST2901,3,6.79,1,False,Female,B.Tech,0,64,77,94,Eligible,2027
ST2902,4,6.96,0,False,Female,B.Tech,1,64,72,91,Eligible,2027
ST2903,2,6.99,0,False,Female,B.Tech,1,68,77,79,Eligible,2027
ST2904,2,8.69,0,False,Female,B.Tech,0,88,93,58,Eligible,2027
ST2905,4,6.91,0,False,Female,B.Tech,0,72,66,50,Eligible,2027
ST2906,1,9.89,0,False,Female,B.Tech,0,95,96,93,Eligible,2027
ST2907,4,9.53,0,False,Male,B.Tech,0,92,97,89,Eligible,2027
ST2908,1,7.86,0,True,Male,B.Tech,0,88,80,82,Eligible,2027
ST2909,4,7.06,0,True,Male,B.Tech,0,71,63,52,Eligible,2027
ST2910,5,7.2,1,False,Female,B.Tech,0,68,65,78,Eligible,2027
ST2911,1,7.07,0,False,Male,B.Tech,0,70,66,93,Eligible,2027
ST2912,4,9.18,0,True,Male,B.Tech,0,100,81,67,Eligible,2027
ST2913,2,7.81,0,False,Male,B.Tech,1,85,69,76,Eligible,2027
ST2914,1,8.99,0,True,Male,B.Tech,0,87,80,86,Eligible,2027
ST2915,5,9.47,0,False,Male,B.Tech,0,90,88,53,Eligible,2027
ST2916,1,8.66,0,False,Male,B.Tech,0,87,91,64,Eligible,2027
ST2917,2,9.27,0,False,Female,B.Tech,0,95,91,96,Eligible,2027
ST2918,2,9.61,1,False,Female,B.Tech,0,99,100,89,Eligible,2027
ST2919,5,7.37,0,False,Female,B.Tech,0,73,67,96,Eligible,2027
ST2920,2,6.38,1,True,Female,B.Tech,0,66,72,73,Eligible,2027
ST2921,1,8.81,0,False,Male,B.Tech,1,87,81,83,Eligible,2027
ST2922,2,9.3,0,False,Female,B.Tech,0,96,91,85,Eligible,2027
ST2923,2,8.36,0,False,Male,B.Tech,0,87,77,79,Eligible,2027
ST2924,1,7.72,2,False,Female,B.Tech,2,76,67,55,Eligible,2027
ST2925,5,8.31,0,False,Male,B.Tech,0,89,91,83,Eligible,2027
ST2926,2,6.37,0,True,Female,B.Tech,0,71,58,66,Eligible,2027
ST2927,1,7.51,0,False,Female,B.Tech,0,67,79,53,Eligible,2027
ST2928,2,7.83,0,True,Female,B.Tech,0,78,76,54,Eligible,2027
ST2929,1,9.7,0,False,Male,B.Tech,1,93,100,92,Eligible,2027
ST2930,3,8.81,0,False,Male,B.Tech,1,87,90,69,Eligible,2027
ST2931,3,6.57,0,False,Female,B.Tech,0,64,60,69,Eligible,2027
ST2932,2,9.55,0,False,Male,B.Tech,0,98,88,92,Eligible,2027
ST2933,3,8.9,0,True,Male,B.Tech,0,90,96,97,Eligible,2027
ST2934,3,8.47,0,False,Female,B.Tech,0,82,75,59,Eligible,2027
ST2935,5,7.38,0,True,Male,B.Tech,0,74,79,87,Eligible,2027
ST2936,4,8.0,0,True,Female,B.Tech,0,85,81,53,Eligible,2027
ST2937,3,6.3,0,False,Male,B.Tech,0,55,56,99,Eligible,2027
ST2938,2,6.42,1,True,Male,B.Tech,1,70,60,93,Eligible,2027
ST2939,1,7.47,0,True,Male,B.Tech,0,74,68,98,Eligible,2027
ST2940,2,9.73,0,False,Female,B.Tech,1,90,100,83,Eligible,2027
ST2941,2,7.58,0,True,Male,B.Tech,0,72,66,89,Eligible,2027
ST2942,1,7.55,0,False,Male,B.Tech,1,76,65,100,Eligible,2027
ST2943,3,6.84,0,True,Female,B.Tech,0,68,69,71,Eligible,2027
ST2944,2,8.05,1,True,Female,B.Tech,1,87,76,87,Eligible,2027
ST2945,3,9.84,1,False,Male,B.Tech,0,100,100,86,Eligible,2027
ST2946,3,9.56,0,True,Female,B.Tech,0,95,99,52,Eligible,2027
ST2947,4,8.08,1,True,Female,B.Tech,0,85,90,84,Eligible,2027
ST2948,1,8.97,0,False,Female,B.Tech,2,94,91,93,Eligible,2027
ST2949,1,6.37,0,False,Male,B.Tech,1,59,63,88,Eligible,2027
